YY,MM,DD,HH,HHOT(m),10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour),Mean Sea Level Pressure(hPa),Air Temperature(degree Celsius),Relative Humidity(percent)
2023,10,27,15,1.05,East,19.0,26.0,1012.3,29.2,71.0
2023,10,27,16,1.3,East,19.0,26.0,1012.3,29.0,71.0
2023,10,27,17,1.6,,,,,27.6,78.0
2023,10,27,18,1.84,East,15.0,20.0,1012.5,27.1,81.0
2023,10,27,19,2.02,,,,1012.8,,82.0
2023,10,27,20,2.17,East,15.0,20.0,1013.5,26.3,
2023,10,27,21,2.2,East,14.0,18.0,1014.3,26.2,84.0
2023,10,27,22,2.09,East,14.0,20.0,1015.1,26.2,84.0
2023,10,27,23,1.82,East,16.0,22.0,1015.3,26.3,82.0
2023,10,27,24,1.47,East,16.0,26.0,1015.2,26.2,83.0
2023,10,28,1,1.14,East,16.0,26.0,1014.8,26.2,83.0
2023,10,28,2,0.94,East,14.0,22.0,1014.5,25.9,84.0
2023,10,28,3,1.0,East,14.0,22.0,1014.0,25.7,85.0
2023,10,28,4,1.23,East,10.0,19.0,1013.7,25.8,85.0
2023,10,28,5,1.54,East,12.0,18.0,1013.5,25.7,85.0
2023,10,28,6,1.81,East,14.0,21.0,1013.7,25.7,85.0
2023,10,28,7,1.97,East,12.0,17.0,1014.3,25.6,85.0
2023,10,28,8,2.12,East,14.0,19.0,1015.2,24.9,92.0
2023,10,28,9,2.18,East,15.0,21.0,1015.7,24.7,92.0
2023,10,28,10,2.1,East,12.0,20.0,1016.3,25.4,89.0
2023,10,28,11,1.88,East,15.0,22.0,1016.3,26.0,84.0
2023,10,28,12,1.57,East,14.0,18.0,1015.8,27.0,
2023,10,28,13,1.28,East,17.0,20.0,1015.5,26.4,82.0
2023,10,28,14,1.07,East,18.0,24.0,1014.3,26.8,81.0
2023,10,28,15,1.07,East,18.0,24.0,1013.8,26.9,79.0
2023,10,28,16,1.3,East,18.0,26.0,1013.6,26.4,80.0
2023,10,28,17,1.62,East,17.0,25.0,1013.6,26.2,82.0
2023,10,28,18,1.94,East,14.0,18.0,1013.7,26.1,81.0
2023,10,28,19,2.13,East,17.0,21.0,1013.8,25.9,83.0
2023,10,28,20,2.26,East,16.0,24.0,1014.5,25.8,83.0
2023,10,28,21,2.35,East,15.0,24.0,1015.3,25.3,86.0
2023,10,28,22,2.3,East,13.0,22.0,1016.1,25.5,85.0
2023,10,28,23,2.08,East,18.0,26.0,1016.2,25.2,84.0
2023,10,28,24,1.71,East,11.0,19.0,1016.3,24.4,93.0
2023,10,29,1,1.3,East,12.0,18.0,1016.1,24.3,93.0
2023,10,29,2,0.94,East,17.0,26.0,1015.7,24.2,91.0
2023,10,29,3,0.76,East,15.0,22.0,1015.3,24.3,88.0
2023,10,29,4,0.86,East,18.0,24.0,1014.8,24.3,87.0
2023,10,29,5,1.12,East,20.0,28.0,1014.6,24.4,85.0
2023,10,29,6,1.44,East,22.0,29.0,1014.8,24.5,83.0
2023,10,29,7,1.68,East,23.0,30.0,1015.6,24.5,83.0
2023,10,29,8,1.85,East,17.0,28.0,1016.2,24.4,81.0
2023,10,29,9,2.01,East,26.0,35.0,1016.7,24.7,81.0
2023,10,29,10,2.07,East,24.0,34.0,1017.0,25.1,80.0
2023,10,29,11,1.98,,,,1017.3,25.7,
2023,10,29,12,1.76,East,21.0,33.0,1017.3,25.9,72.0
2023,10,29,13,1.49,East,21.0,29.0,1016.8,25.8,73.0
2023,10,29,14,1.27,East,17.0,26.0,1015.8,26.3,67.0
2023,10,29,15,1.16,East,17.0,24.0,1015.2,26.8,68.0
2023,10,29,16,1.29,East,14.0,22.0,1014.8,26.5,69.0
2023,10,29,17,1.6,East,12.0,20.0,1015.0,26.0,73.0
2023,10,29,18,1.96,East,14.0,21.0,1015.3,25.5,77.0
2023,10,29,19,2.23,East,15.0,18.0,1016.0,25.4,78.0
2023,10,29,20,2.35,East,14.0,20.0,1016.5,25.3,79.0
2023,10,29,21,2.44,East,17.0,24.0,1016.7,25.3,79.0
2023,10,29,22,2.46,East,12.0,19.0,1017.5,25.4,78.0
2023,10,29,23,2.32,East,12.0,20.0,1017.8,25.5,78.0
2023,10,29,24,2.02,,,,1017.8,25.3,79.0
2023,10,30,1,1.58,East,12.0,18.0,1017.5,25.3,79.0
2023,10,30,2,1.15,East,15.0,22.0,1017.1,25.3,80.0
2023,10,30,3,0.78,East,17.0,24.0,1016.3,25.1,79.0
2023,10,30,4,0.66,East,14.0,20.0,1016.0,25.0,80.0
2023,10,30,5,0.79,East,15.0,20.0,1016.1,25.0,81.0
2023,10,30,6,1.06,East,16.0,20.0,1016.3,24.9,80.0
2023,10,30,7,1.36,East,11.0,18.0,1017.0,24.7,80.0
2023,10,30,8,1.55,,,,,24.8,79.0
2023,10,30,9,1.73,East,14.0,20.0,1018.0,25.1,77.0
2023,10,30,10,1.9,East,15.0,20.0,1018.8,25.4,77.0
2023,10,30,11,1.93,East,12.0,17.0,1018.8,26.4,73.0
2023,10,30,12,1.84,East,10.0,17.0,1018.3,28.0,69.0
2023,10,30,13,1.63,East,12.0,18.0,1017.3,28.9,67.0
2023,10,30,14,1.44,East,14.0,18.0,1016.3,28.9,66.0
2023,10,30,15,1.3,East,14.0,18.0,1015.7,28.1,71.0
2023,10,30,16,1.31,East,12.0,18.0,1015.3,27.5,74.0
2023,10,30,17,1.56,East,9.0,15.0,1015.6,26.9,74.0
2023,10,30,18,1.9,Calm,0.0,,1015.7,26.8,75.0
2023,10,30,19,2.24,East,9.0,15.0,1016.1,26.3,78.0
2023,10,30,20,2.42,East,9.0,13.0,1017.1,25.9,79.0
2023,10,30,21,2.49,East,10.0,17.0,1017.8,25.7,81.0
2023,10,30,22,2.55,East,10.0,14.0,1018.2,25.5,81.0
2023,10,30,23,2.49,East,8.0,11.0,1018.5,25.3,84.0
2023,10,30,24,2.28,East,14.0,18.0,1018.8,25.3,80.0
2023,10,31,1,1.91,East,14.0,22.0,1018.6,25.1,81.0
2023,10,31,2,1.45,East,16.0,27.0,1018.3,25.3,78.0
2023,10,31,3,1.02,East,19.0,27.0,1017.8,25.1,78.0
2023,10,31,4,0.7,East,17.0,26.0,1017.5,24.8,80.0
2023,10,31,5,0.64,East,18.0,25.0,1017.5,24.9,77.0
2023,10,31,6,0.78,Northeast,14.0,22.0,1017.8,24.4,78.0
2023,10,31,7,1.03,East,16.0,24.0,1018.5,24.2,75.0
2023,10,31,8,1.28,East,13.0,18.0,1019.0,24.2,72.0
2023,10,31,9,1.44,East,12.0,24.0,1019.1,24.6,67.0
2023,10,31,10,1.64,East,12.0,18.0,1019.8,25.3,65.0
2023,10,31,11,1.78,East,18.0,30.0,1020.0,26.6,61.0
2023,10,31,12,1.79,East,19.0,27.0,1019.5,27.1,64.0
2023,10,31,13,1.7,East,16.0,24.0,1018.7,28.1,61.0
2023,10,31,14,1.54,East,18.0,24.0,1017.7,28.0,59.0
2023,10,31,15,1.43,East,17.0,26.0,1017.1,28.5,59.0
2023,10,31,16,1.39,East,22.0,33.0,1016.8,28.0,59.0
2023,10,31,17,1.53,East,17.0,24.0,1017.1,26.6,64.0
2023,10,31,18,1.83,East,15.0,22.0,1017.3,26.0,68.0
2023,10,31,19,2.15,East,15.0,20.0,1017.8,25.6,71.0
2023,10,31,20,2.42,East,12.0,19.0,1018.6,25.5,73.0
2023,10,31,21,2.51,East,17.0,24.0,1019.3,25.5,76.0
2023,10,31,22,2.55,East,17.0,24.0,1019.7,25.6,75.0
2023,10,31,23,2.56,East,15.0,21.0,1019.6,25.6,75.0
2023,10,31,24,2.44,East,14.0,19.0,1019.3,25.4,76.0
2023,11,1,1,2.19,East,18.0,26.0,1019.0,25.3,75.0
2023,11,1,2,1.78,East,19.0,27.0,1018.6,25.0,77.0
2023,11,1,3,1.34,East,21.0,27.0,1018.3,24.8,77.0
2023,11,1,4,0.95,East,18.0,24.0,1017.8,24.4,76.0
2023,11,1,5,0.69,Northeast,10.0,15.0,1017.5,24.2,76.0
2023,11,1,6,0.68,East,15.0,21.0,1018.1,23.9,75.0
2023,11,1,7,0.81,East,15.0,19.0,1018.7,23.8,74.0
2023,11,1,8,1.03,East,17.0,22.0,1019.3,23.8,71.0
2023,11,1,9,1.21,East,15.0,21.0,1019.5,24.4,70.0
2023,11,1,10,1.36,East,14.0,21.0,1019.7,25.2,66.0
2023,11,1,11,1.56,East,18.0,26.0,1019.6,26.3,61.0
2023,11,1,12,1.65,East,21.0,27.0,1018.7,27.8,59.0
2023,11,1,13,1.66,East,17.0,24.0,1017.7,28.6,57.0
2023,11,1,14,1.58,East,14.0,24.0,1017.0,28.5,56.0
2023,11,1,15,1.49,East,15.0,23.0,1016.3,28.3,58.0
2023,11,1,16,1.47,East,15.0,23.0,1015.8,28.6,60.0
2023,11,1,17,1.53,East,15.0,25.0,1015.8,26.9,64.0
2023,11,1,18,1.75,East,20.0,26.0,1016.1,26.1,67.0
2023,11,1,19,2.04,East,18.0,27.0,1016.3,,71.0
2023,11,1,20,2.32,East,15.0,20.0,,,
2023,11,1,21,2.48,East,15.0,22.0,1017.6,25.5,75.0
2023,11,1,22,2.51,East,17.0,23.0,1017.7,25.6,78.0
2023,11,1,23,2.53,East,17.0,24.0,1017.6,25.6,79.0
2023,11,1,24,2.49,East,17.0,22.0,1017.2,25.4,78.0
2023,11,2,1,2.34,East,20.0,28.0,1016.5,25.3,80.0
2023,11,2,2,2.06,East,19.0,29.0,1016.0,25.2,79.0
2023,11,2,3,1.66,East,17.0,24.0,1015.7,25.0,79.0
2023,11,2,4,1.27,East,16.0,22.0,1015.5,24.7,80.0
2023,11,2,5,0.93,East,17.0,24.0,1015.3,24.5,81.0
2023,11,2,6,0.75,East,18.0,27.0,1015.5,24.5,79.0
2023,11,2,7,0.75,East,19.0,26.0,1015.8,24.6,81.0
2023,11,2,8,0.86,East,13.0,19.0,1016.5,24.7,79.0
2023,11,2,9,1.02,East,15.0,20.0,1017.3,25.1,75.0
2023,11,2,10,1.16,East,17.0,26.0,1018.0,25.3,75.0
2023,11,2,11,1.32,East,21.0,29.0,1017.8,26.3,74.0
2023,11,2,12,1.48,East,19.0,26.0,1017.2,27.0,71.0
2023,11,2,13,1.55,East,19.0,29.0,1016.3,27.9,65.0
2023,11,2,14,1.57,East,19.0,26.0,1015.3,27.7,66.0
2023,11,2,15,1.52,East,15.0,24.0,1014.6,28.3,63.0
2023,11,2,16,1.51,East,14.0,20.0,1014.0,28.1,64.0
2023,11,2,17,1.55,East,14.0,20.0,1014.0,26.9,66.0
2023,11,2,18,1.69,East,18.0,24.0,1014.2,26.3,71.0
2023,11,2,19,1.93,East,16.0,20.0,1014.0,25.5,76.0
2023,11,2,20,2.17,East,12.0,18.0,1014.3,25.4,79.0
2023,11,2,21,2.37,East,13.0,18.0,1014.8,25.3,78.0
2023,11,2,22,2.44,East,14.0,18.0,1014.8,25.1,81.0
2023,11,2,23,2.44,East,15.0,18.0,1014.7,25.0,80.0
2023,11,2,24,2.45,East,9.0,11.0,1014.8,24.9,80.0
2023,11,3,1,2.37,East,11.0,15.0,1014.6,24.8,82.0
2023,11,3,2,2.21,East,9.0,12.0,1014.3,24.7,83.0
2023,11,3,3,1.93,East,10.0,12.0,1013.8,24.6,83.0
2023,11,3,4,1.58,East,6.0,11.0,1013.5,24.6,83.0
2023,11,3,5,1.24,East,8.0,11.0,1013.3,24.4,83.0
2023,11,3,6,0.96,East,6.0,10.0,1013.5,24.4,83.0
2023,11,3,7,0.83,East,9.0,12.0,1014.2,24.5,81.0
2023,11,3,8,0.82,East,9.0,12.0,1014.6,24.5,81.0
2023,11,3,9,0.9,East,12.0,20.0,1014.8,25.2,80.0
2023,11,3,10,1.02,East,15.0,21.0,1015.3,25.9,79.0
2023,11,3,11,1.14,East,19.0,24.0,1015.6,26.4,75.0
2023,11,3,12,1.29,East,14.0,21.0,1014.8,27.7,69.0
2023,11,3,13,1.41,East,18.0,26.0,1013.8,28.4,69.0
2023,11,3,14,1.49,East,16.0,24.0,1012.8,28.6,66.0
2023,11,3,15,1.52,East,12.0,17.0,1011.8,28.5,66.0
2023,11,3,16,1.52,East,13.0,19.0,1011.6,28.8,
2023,11,3,17,1.57,East,12.0,17.0,1011.5,27.6,71.0
2023,11,3,18,1.66,East,17.0,22.0,1012.0,26.8,74.0
2023,11,3,19,1.83,East,6.0,12.0,1012.3,26.1,77.0
2023,11,3,20,2.03,East,9.0,12.0,1012.8,25.9,77.0
2023,11,3,21,2.21,East,15.0,18.0,1013.6,25.7,81.0
2023,11,3,22,2.32,East,15.0,21.0,1014.2,25.5,82.0
2023,11,3,23,2.35,East,14.0,17.0,1014.3,25.5,82.0
2023,11,3,24,2.34,East,15.0,18.0,1014.2,25.4,84.0
2023,11,4,1,2.33,East,11.0,17.0,1013.8,25.4,83.0
2023,11,4,2,2.25,East,12.0,16.0,1013.6,25.2,84.0
2023,11,4,3,2.1,East,9.0,12.0,1013.0,25.1,84.0
2023,11,4,4,1.84,East,10.0,15.0,1012.8,25.0,85.0
2023,11,4,5,1.54,East,11.0,15.0,1013.0,24.9,85.0
2023,11,4,6,1.24,East,13.0,17.0,1013.3,25.0,84.0
2023,11,4,7,1.02,East,11.0,15.0,1013.8,24.8,84.0
2023,11,4,8,0.9,East,11.0,17.0,1014.5,24.8,84.0
2023,11,4,9,0.88,East,9.0,14.0,1015.0,25.2,81.0
2023,11,4,10,0.93,East,15.0,20.0,1015.5,26.1,78.0
2023,11,4,11,1.02,East,14.0,20.0,1015.8,26.3,76.0
2023,11,4,12,1.13,East,6.0,11.0,1015.2,27.5,71.0
2023,11,4,13,1.27,East,11.0,18.0,1014.2,29.1,65.0
2023,11,4,14,1.38,East,12.0,23.0,1013.6,28.4,67.0
2023,11,4,15,1.47,East,15.0,22.0,1012.7,29.2,63.0
2023,11,4,16,1.53,East,18.0,24.0,1012.6,29.1,58.0
2023,11,4,17,1.58,East,10.0,17.0,1012.8,27.7,62.0
2023,11,4,18,1.66,East,12.0,18.0,1013.3,27.0,68.0
2023,11,4,19,1.76,East,9.0,12.0,1013.5,26.4,73.0
2023,11,4,20,1.91,East,4.0,7.0,1014.0,26.1,72.0
2023,11,4,21,2.06,East,8.0,12.0,1014.5,26.0,75.0
2023,11,4,22,2.16,East,10.0,12.0,1014.5,25.8,78.0
2023,11,4,23,2.22,East,6.0,8.0,1014.3,25.8,83.0
2023,11,4,24,2.22,East,5.0,7.0,1014.5,25.5,83.0
2023,11,5,1,2.22,East,5.0,7.0,1014.3,25.5,83.0
2023,11,5,2,2.2,East,5.0,7.0,1014.1,25.4,85.0
2023,11,5,3,2.13,East,6.0,7.0,1013.8,25.5,85.0
2023,11,5,4,2.0,East,6.0,9.0,1013.3,25.3,86.0
2023,11,5,5,1.78,East,5.0,7.0,1013.5,25.3,87.0
2023,11,5,6,1.52,East,9.0,11.0,1013.7,25.1,88.0
2023,11,5,7,1.27,East,9.0,15.0,1014.3,25.1,87.0
2023,11,5,8,1.07,East,9.0,15.0,1015.1,25.4,85.0
2023,11,5,9,0.95,East,12.0,18.0,1015.2,25.7,82.0
2023,11,5,10,0.92,East,15.0,22.0,1015.5,26.3,80.0
2023,11,5,11,0.95,East,14.0,19.0,1015.7,27.1,74.0
2023,11,5,12,1.03,East,12.0,19.0,1015.3,28.4,69.0
2023,11,5,13,1.15,East,15.0,21.0,1014.7,28.9,66.0
2023,11,5,14,1.28,East,8.0,17.0,1014.1,29.0,65.0
2023,11,5,15,1.4,East,12.0,15.0,1013.3,28.7,68.0
2023,11,5,16,1.51,East,19.0,22.0,1013.2,30.0,64.0
2023,11,5,17,1.6,East,17.0,22.0,1013.3,28.5,68.0
2023,11,5,18,1.67,East,6.0,13.0,1013.8,27.4,71.0
2023,11,5,19,1.74,East,4.0,9.0,1013.8,26.9,73.0
2023,11,5,20,1.83,East,6.0,9.0,1014.5,26.7,72.0
2023,11,5,21,1.92,East,5.0,9.0,1015.0,26.5,
2023,11,5,22,2.0,East,9.0,12.0,1015.6,26.4,73.0
2023,11,5,23,2.06,East,5.0,9.0,1015.3,26.2,74.0
2023,11,5,24,2.08,East,4.0,6.0,1015.1,26.0,76.0
2023,11,6,1,2.1,East,4.0,7.0,1014.8,25.9,77.0
2023,11,6,2,2.1,Calm,0.0,,1014.8,25.8,79.0
2023,11,6,3,2.1,Southeast,4.0,7.0,1014.7,25.8,79.0
2023,11,6,4,2.05,Calm,0.0,,1014.5,25.8,81.0
2023,11,6,5,1.94,Calm,0.0,,1014.3,25.8,80.0
2023,11,6,6,1.75,Calm,0.0,,1014.7,25.5,81.0
2023,11,6,7,1.52,Calm,0.0,,1015.2,25.4,81.0
2023,11,6,8,1.29,Calm,0.0,,1015.8,25.5,82.0
2023,11,6,9,1.1,Calm,0.0,,1016.3,26.4,75.0
2023,11,6,10,0.98,Northeast,3.0,5.0,1016.8,27.6,66.0
2023,11,6,11,0.94,Calm,0.0,,1016.6,28.9,61.0
2023,11,6,12,0.97,North,14.0,22.0,1015.8,29.5,60.0
2023,11,6,13,1.07,Northeast,17.0,26.0,1015.1,30.1,57.0
2023,11,6,14,1.19,Northeast,12.0,20.0,1014.3,30.3,57.0
2023,11,6,15,1.34,Northeast,10.0,21.0,1013.7,30.0,59.0
2023,11,6,16,1.47,North,10.0,15.0,1013.3,30.1,58.0
2023,11,6,17,1.6,Northeast,12.0,18.0,1013.7,29.3,60.0
2023,11,6,18,1.69,Northeast,12.0,18.0,1014.3,,
2023,11,6,19,1.75,North,8.0,12.0,1014.8,28.2,59.0
2023,11,6,20,1.8,Northeast,6.0,12.0,1015.5,27.9,56.0
2023,11,6,21,1.83,Northeast,6.0,14.0,1015.8,28.0,49.0
2023,11,6,22,1.86,North,5.0,9.0,1016.1,27.8,47.0
2023,11,6,23,1.89,Northeast,8.0,12.0,1016.2,27.4,49.0
2023,11,6,24,1.91,East,3.0,5.0,1016.3,27.0,51.0
2023,11,7,1,1.94,Southeast,4.0,8.0,1015.8,26.6,55.0
2023,11,7,2,1.98,Calm,0.0,,1016.0,26.3,54.0
2023,11,7,3,2.0,Calm,0.0,,1015.8,26.0,55.0
2023,11,7,4,2.02,Calm,0.0,,1015.7,25.7,54.0
2023,11,7,5,1.98,East,10.0,15.0,1015.5,25.7,54.0
2023,11,7,6,1.89,East,16.0,23.0,1015.8,25.9,61.0
2023,11,7,7,1.73,East,20.0,30.0,1016.3,25.8,65.0
2023,11,7,8,1.52,East,19.0,30.0,1017.3,26.0,68.0
2023,11,7,9,1.3,East,19.0,29.0,1018.1,25.9,69.0
2023,11,7,10,1.11,East,19.0,29.0,1018.7,26.0,68.0
2023,11,7,11,1.0,East,26.0,39.0,1018.5,26.5,70.0
2023,11,7,12,0.96,East,26.0,39.0,1018.1,26.2,73.0
2023,11,7,13,1.02,East,26.0,35.0,1017.2,26.0,72.0
2023,11,7,14,1.15,East,21.0,30.0,1016.2,25.9,73.0
2023,11,7,15,1.3,East,19.0,27.0,1015.6,25.9,75.0
2023,11,7,16,1.46,East,21.0,35.0,1015.1,25.9,74.0
2023,11,7,17,1.6,East,23.0,30.0,1015.2,26.0,77.0
2023,11,7,18,1.72,East,23.0,32.0,1015.2,25.9,79.0
2023,11,7,19,1.79,East,24.0,35.0,1015.3,25.8,79.0
2023,11,7,20,1.81,East,22.0,33.0,1015.8,25.8,78.0
2023,11,7,21,1.8,East,22.0,33.0,1016.8,25.7,79.0
2023,11,7,22,1.76,East,20.0,32.0,1016.8,25.6,79.0
2023,11,7,23,1.74,East,22.0,33.0,1016.8,25.6,78.0
2023,11,7,24,1.73,East,21.0,33.0,1016.6,25.5,78.0
2023,11,8,1,1.76,East,21.0,33.0,1016.2,25.4,78.0
2023,11,8,2,1.82,East,19.0,33.0,1016.1,25.4,79.0
2023,11,8,3,1.88,East,23.0,35.0,1015.5,25.1,78.0
2023,11,8,4,1.93,East,21.0,30.0,1015.3,25.0,79.0
2023,11,8,5,1.96,East,18.0,30.0,1015.3,24.9,79.0
2023,11,8,6,1.94,East,21.0,30.0,1015.6,24.9,78.0
2023,11,8,7,1.86,East,22.0,30.0,1015.8,24.8,76.0
2023,11,8,8,1.7,East,26.0,35.0,1016.6,24.9,75.0
2023,11,8,9,1.5,East,24.0,33.0,1017.1,24.9,74.0
2023,11,8,10,1.28,East,23.0,33.0,1017.6,25.0,76.0
2023,11,8,11,1.1,East,27.0,36.0,1017.5,25.2,77.0
2023,11,8,12,1.01,East,25.0,39.0,1017.2,25.4,75.0
2023,11,8,13,1.01,East,24.0,33.0,1016.5,25.3,77.0
2023,11,8,14,1.12,East,23.0,33.0,1015.3,25.6,74.0
2023,11,8,15,1.29,East,22.0,33.0,1014.6,25.8,73.0
2023,11,8,16,1.47,East,20.0,29.0,1014.1,25.2,75.0
2023,11,8,17,1.63,East,23.0,32.0,1014.1,25.0,78.0
2023,11,8,18,1.76,East,18.0,26.0,1014.0,25.1,76.0
2023,11,8,19,1.85,East,23.0,30.0,1014.5,25.1,77.0
2023,11,8,20,1.87,East,21.0,29.0,1015.1,25.1,78.0
2023,11,8,21,1.82,East,19.0,27.0,1015.8,25.2,78.0
2023,11,8,22,1.73,East,15.0,24.0,1016.0,25.3,78.0
2023,11,8,23,1.63,East,19.0,30.0,1016.5,25.4,78.0
2023,11,8,24,1.57,East,17.0,24.0,1016.5,25.3,76.0
2023,11,9,1,1.56,East,15.0,24.0,1016.6,25.3,79.0
2023,11,9,2,1.61,East,14.0,22.0,1015.8,25.2,80.0
2023,11,9,3,1.71,East,19.0,27.0,1015.5,25.1,81.0
2023,11,9,4,1.8,East,19.0,29.0,1014.8,25.0,82.0
2023,11,9,5,1.88,East,18.0,26.0,1014.8,24.9,84.0
2023,11,9,6,1.92,East,18.0,28.0,1014.7,24.9,83.0
2023,11,9,7,1.91,East,19.0,26.0,1015.1,24.9,83.0
2023,11,9,8,1.83,East,21.0,30.0,1015.8,25.0,84.0
2023,11,9,9,1.66,East,24.0,33.0,1016.3,25.3,81.0
2023,11,9,10,1.46,East,19.0,29.0,1016.5,25.3,81.0
2023,11,9,11,1.24,East,12.0,24.0,1016.7,25.7,80.0
2023,11,9,12,1.09,East,4.0,10.0,1016.5,26.0,80.0
2023,11,9,13,1.04,East,17.0,28.0,1015.7,25.9,80.0
2023,11,9,14,1.11,East,16.0,22.0,1014.6,26.2,79.0
2023,11,9,15,1.28,East,21.0,30.0,1013.8,27.0,76.0
2023,11,9,16,1.49,East,17.0,22.0,1014.0,26.5,77.0
2023,11,9,17,1.69,East,17.0,24.0,1014.1,26.1,79.0
2023,11,9,18,1.83,East,15.0,22.0,1014.3,26.1,79.0
2023,11,9,19,1.93,East,18.0,26.0,1014.5,25.8,82.0
2023,11,9,20,1.96,East,16.0,22.0,1015.1,25.8,83.0
2023,11,9,21,1.9,East,14.0,22.0,1015.8,25.8,83.0
2023,11,9,22,1.77,East,13.0,18.0,1016.0,25.7,85.0
2023,11,9,23,1.6,East,16.0,24.0,1016.2,25.8,85.0
2023,11,9,24,1.45,East,15.0,21.0,1016.3,25.8,85.0
2023,11,10,1,1.38,East,17.0,25.0,1016.1,25.9,86.0
2023,11,10,2,1.4,East,12.0,18.0,1015.7,25.9,86.0
2023,11,10,3,1.49,East,14.0,20.0,1015.3,25.7,86.0
2023,11,10,4,1.63,East,11.0,17.0,1015.3,25.7,85.0
2023,11,10,5,1.75,East,14.0,22.0,1015.1,25.7,85.0
2023,11,10,6,1.84,East,12.0,18.0,1015.3,25.6,87.0
2023,11,10,7,1.89,East,12.0,17.0,1015.6,25.7,86.0
2023,11,10,8,1.88,East,9.0,12.0,1016.5,25.9,86.0
2023,11,10,9,1.79,East,10.0,13.0,1017.2,26.2,85.0
2023,11,10,10,1.61,East,12.0,18.0,1017.5,26.6,83.0
2023,11,10,11,1.4,East,10.0,17.0,1017.8,27.0,82.0
2023,11,10,12,1.2,East,9.0,17.0,1017.0,28.0,78.0
2023,11,10,13,1.09,East,11.0,18.0,1016.1,28.8,75.0
2023,11,10,14,1.12,East,14.0,18.0,1015.2,28.9,74.0
2023,11,10,15,1.28,East,15.0,21.0,1014.6,28.7,75.0
2023,11,10,16,1.52,East,14.0,24.0,1014.3,28.7,73.0
2023,11,10,17,1.75,East,15.0,20.0,1014.6,27.7,77.0
2023,11,10,18,1.93,East,11.0,17.0,1014.8,27.4,80.0
2023,11,10,19,2.03,East,15.0,20.0,1015.3,26.6,84.0
2023,11,10,20,2.07,East,12.0,18.0,1015.8,26.6,85.0
2023,11,10,21,2.02,East,10.0,17.0,1016.5,26.7,85.0
2023,11,10,22,1.87,East,12.0,17.0,1016.8,26.6,84.0
2023,11,10,23,1.65,East,12.0,18.0,1017.2,26.7,83.0
2023,11,10,24,1.42,East,17.0,21.0,1017.3,26.5,83.0
2023,11,11,1,1.25,East,15.0,22.0,1017.2,26.4,83.0
2023,11,11,2,1.19,East,16.0,24.0,1017.0,26.4,83.0
2023,11,11,3,1.25,East,15.0,22.0,1016.6,26.3,84.0
2023,11,11,4,1.41,East,18.0,26.0,1016.2,26.3,84.0
2023,11,11,5,1.57,East,17.0,26.0,1016.1,25.7,89.0
2023,11,11,6,1.71,East,16.0,27.0,1016.2,25.4,90.0
2023,11,11,7,1.81,East,19.0,33.0,1016.7,25.5,90.0
2023,11,11,8,1.87,East,23.0,35.0,1017.3,25.5,89.0
2023,11,11,9,1.85,East,22.0,30.0,1018.0,25.4,88.0
2023,11,11,10,1.74,East,24.0,36.0,1018.7,25.4,89.0
2023,11,11,11,1.54,East,24.0,35.0,1018.8,25.4,85.0
2023,11,11,12,1.34,East,24.0,35.0,1018.5,25.2,85.0
2023,11,11,13,1.18,East,25.0,39.0,1017.8,25.3,84.0
2023,11,11,14,1.15,East,26.0,40.0,1017.1,25.0,85.0
2023,11,11,15,1.28,East,25.0,36.0,1016.5,25.0,84.0
2023,11,11,16,1.53,East,22.0,33.0,1016.3,25.0,84.0
2023,11,11,17,1.81,East,19.0,30.0,1016.5,25.1,83.0
2023,11,11,18,2.02,East,21.0,32.0,1017.1,25.0,82.0
2023,11,11,19,2.15,East,19.0,28.0,1017.6,25.0,81.0
2023,11,11,20,2.2,East,17.0,26.0,1018.3,25.0,81.0
2023,11,11,21,2.16,East,17.0,22.0,1019.2,25.0,81.0
2023,11,11,22,2.02,East,17.0,26.0,1019.6,25.0,81.0
2023,11,11,23,1.77,East,19.0,24.0,1019.7,25.0,81.0
2023,11,11,24,1.47,East,18.0,26.0,1019.8,25.0,82.0
2023,11,12,1,1.21,East,17.0,25.0,1019.5,24.8,81.0
2023,11,12,2,1.04,East,18.0,26.0,1019.0,24.8,82.0
2023,11,12,3,1.03,East,18.0,26.0,1018.8,24.2,89.0
2023,11,12,4,1.15,East,17.0,25.0,1018.8,23.6,92.0
2023,11,12,5,1.34,East,12.0,19.0,1018.9,23.5,91.0
2023,11,12,6,1.53,East,15.0,19.0,1019.4,23.3,92.0
2023,11,12,7,1.66,East,16.0,23.0,1019.7,23.1,90.0
2023,11,12,8,1.78,East,15.0,20.0,1020.5,22.9,90.0
2023,11,12,9,1.85,East,11.0,14.0,1021.3,22.8,89.0
2023,11,12,10,1.81,East,12.0,17.0,1021.7,23.6,84.0
2023,11,12,11,1.67,Northeast,16.0,24.0,1021.5,25.1,75.0
2023,11,12,12,1.47,Northeast,18.0,24.0,1020.8,25.3,74.0
2023,11,12,13,1.3,Northeast,12.0,22.0,1020.1,26.2,69.0
2023,11,12,14,1.21,East,12.0,18.0,1019.2,25.2,73.0
2023,11,12,15,1.28,East,12.0,17.0,1018.5,25.4,67.0
2023,11,12,16,1.51,Northeast,14.0,20.0,1018.3,25.5,64.0
